,HOG,label
1784,[0.         0.45929403 0.0221011  ... 0.         0.         0.        ],0
1785,[0.02524032 0.11787435 0.12385141 ... 0.01137057 0.         0.        ],0
1786,[0.         0.60365072 0.08192891 ... 0.10599912 0.03004358 0.06190748],0
1787,[0.01416264 0.2678165  0.11821822 ... 0.01601027 0.00165725 0.00861454],0
1788,[0.00050224 0.01622542 0.00809049 ... 0.04846067 0.04858873 0.04699506],0
1789,[0.05924802 0.15754299 0.02315392 ... 0.04895415 0.00361659 0.01803411],0
1790,[0.07323092 0.27249458 0.22143127 ... 0.20194561 0.08290901 0.08639454],0
1791,[0.1044394  0.14208133 0.08300527 ... 0.1054457  0.06263395 0.02373379],0
1792,"[0.00000000e+00 2.68557382e-01 6.81381198e-05 ... 4.86423030e-02
 3.77737204e-02 3.39558231e-03]",0
1793,[0.06691827 0.22174514 0.0479019  ... 0.04199241 0.0160201  0.00313695],1
1794,[0.         0.         0.         ... 0.1331103  0.00934164 0.03738759],0
1795,[0.26098145 0.28699347 0.19221911 ... 0.15621655 0.0383912  0.07369104],0
1796,[0.00255369 0.01458232 0.00678934 ... 0.0640519  0.01489203 0.06874202],0
1797,[0.01595462 0.03432177 0.02298173 ... 0.43507215 0.21782134 0.15052911],0
1798,[0.19369846 0.35829871 0.08488138 ... 0.07828256 0.00729672 0.10129756],1
1799,[0.05353126 0.16331619 0.16455436 ... 0.21844136 0.15312018 0.07044678],0
1800,[0.14596695 0.2176801  0.19405306 ... 0.20134335 0.13868101 0.0972847 ],0
1801,[0.0192269  0.05462006 0.01745193 ... 0.20658469 0.08661569 0.00574018],0
1802,[0.0027634  0.00401819 0.         ... 0.08597356 0.0349363  0.02096407],0
1803,[0.0980549  0.29569247 0.18416347 ... 0.11093879 0.05118075 0.007908  ],0
1804,[0.16019617 0.19327406 0.09890157 ... 0.10994408 0.02031078 0.        ],0
1805,[0.25543503 0.15510656 0.03377769 ... 0.12993921 0.05202264 0.08769271],1
1806,[0.17121726 0.3654061  0.04162007 ... 0.23069044 0.02074653 0.        ],1
1807,[0.08893419 0.14390705 0.09866182 ... 0.08615972 0.03321553 0.2300134 ],0
1808,[0.02407111 0.03492371 0.         ... 0.07647023 0.04383443 0.00128688],0
1809,[0.12431155 0.23662923 0.07246461 ... 0.27274503 0.11972984 0.02000323],0
1810,[0.18578056 0.17122868 0.03025477 ... 0.15394386 0.1094118  0.3192671 ],0
1811,"[1.30059567e-01 2.65098980e-01 1.25537421e-01 ... 1.89834835e-02
 2.57098644e-04 1.54538826e-03]",0
1812,[0.12062934 0.10352331 0.0099196  ... 0.07809222 0.03866633 0.02759318],0
1813,[0.06464394 0.11549262 0.04114695 ... 0.1435077  0.09270117 0.11593198],0
1814,[0.26759832 0.58168212 0.16941134 ... 0.         0.         0.00896329],0
1815,[0.26068438 0.36791026 0.00329428 ... 0.04894746 0.01213976 0.01140443],1
1816,[0.35471871 0.45602421 0.17601994 ... 0.01275358 0.0150832  0.0028689 ],0
1817,[0.00825861 0.15692918 0.05474316 ... 0.01140221 0.00560816 0.00867327],0
1818,[0.18362981 0.36128098 0.16720913 ... 0.01369608 0.03508956 0.        ],0
1819,[0.04753154 0.27239052 0.01268763 ... 0.09448631 0.00125122 0.        ],0
1820,[0.05943112 0.69714271 0.00736155 ... 0.02602308 0.00535633 0.00513089],0
1821,[0.11818537 0.25319934 0.05531844 ... 0.27171886 0.01019438 0.21961261],1
1822,[0.         0.         0.         ... 0.12277935 0.         0.00536929],0
1823,[0.00165908 0.00836769 0.00103862 ... 0.06672932 0.         0.0083987 ],0
1824,[0.         0.08014683 0.0158674  ... 0.19907621 0.07717362 0.00363939],0
1825,[0.01694166 0.01949722 0.0012112  ... 0.25190523 0.09483091 0.0304959 ],0
1826,[0.15321447 0.28437925 0.19714901 ... 0.24528899 0.01010657 0.03259811],0
1827,[0.02435879 0.12999726 0.48612776 ... 0.01951657 0.01059097 0.18779736],0
1828,[0.         0.96225045 0.         ... 0.00501074 0.         0.        ],0
1829,[0.17249511 0.256474   0.06300025 ... 0.16878546 0.03183195 0.        ],1
1830,[0.         0.00612731 0.00159653 ... 0.11840858 0.03056636 0.00964583],0
1831,[0.25834193 0.29429616 0.1317282  ... 0.14368694 0.07939517 0.00445817],1
1832,[0.00860368 0.01874714 0.00687272 ... 0.21500408 0.12947741 0.04603868],0
1833,[0.         0.11737826 0.00637234 ... 0.3127347  0.14807066 0.02779411],0
1834,[0.08521557 0.14969074 0.0185459  ... 0.07432388 0.         0.06270757],1
1835,[0.01136848 0.26997936 0.01432233 ... 0.00895261 0.01232965 0.10404033],0
1836,[0.03131204 0.10344899 0.07317046 ... 0.09789189 0.01999137 0.05527573],0
1837,[0.06839003 0.1308449  0.12621066 ... 0.14552785 0.1093222  0.0178583 ],0
1838,[0.15069403 0.29820856 0.30483771 ... 0.04977246 0.00164238 0.01821179],0
1839,[0.22508031 0.49943875 0.06929129 ... 0.03264854 0.00543985 0.01402267],0
1840,[0.03581653 0.15934048 0.00985833 ... 0.02978075 0.         0.08340785],0
1841,[0.00045061 0.00375184 0.00227622 ... 0.27791307 0.08843639 0.01484437],1
1842,[0.         0.01889194 0.0079989  ... 0.06910354 0.00545972 0.04201986],1
1843,[0.01960821 0.13898638 0.08019171 ... 0.08086725 0.03393265 0.04231493],0
1844,[       nan        nan        nan ... 0.07239082 0.03292579 0.02648674],0
1845,[0.01315961 0.08831143 0.02403838 ... 0.08332569 0.06340346 0.06443678],0
1846,[0.         0.         0.         ... 0.14818577 0.00911149 0.00999507],0
1847,[0.         0.05860668 0.05548312 ... 0.02776103 0.02552646 0.15658997],0
1848,[0.17432991 0.2667148  0.04067712 ... 0.3076837  0.09524681 0.00954367],0
1849,"[           nan            nan            nan ... 2.08361861e-02
 2.08060163e-05 2.88534481e-05]",0
1850,[0.31999064 0.10846998 0.00215297 ... 0.03341988 0.00694245 0.00910233],1
1851,[0.09045625 0.15528271 0.00627029 ... 0.12771298 0.01908071 0.0020734 ],0
1852,[0.00230746 0.30906572 0.00298777 ... 0.01093723 0.0069389  0.42592416],0
1853,[0.         0.18238978 0.00585104 ... 0.14356034 0.13114154 0.19492924],0
1854,[0.16872598 0.16648427 0.04345437 ... 0.15015045 0.02240478 0.00118842],0
1855,[0.         0.19332272 0.05625966 ... 0.01327288 0.02066781 0.        ],0
1856,[0.23068885 0.48568289 0.03194255 ... 0.01720154 0.00242503 0.00433763],0
1857,[0.         0.21775442 0.         ... 0.01624203 0.0059869  0.01578546],0
1858,[0.00773589 0.02173897 0.00127026 ... 0.04355551 0.01389193 0.01952699],0
1859,[0.03584192 0.09862409 0.12321232 ... 0.07852595 0.0050327  0.024666  ],0
1860,[0.12314609 0.13881482 0.08116295 ... 0.11227224 0.05699935 0.04349116],0
1861,[0.23109086 0.29575838 0.07206981 ... 0.0195686  0.04966961 0.05107507],0
1862,[0.         0.         0.         ... 0.03063123 0.00844655 0.00342704],0
1863,[0.04922393 0.04506784 0.02098653 ... 0.0258921  0.00886178 0.00136618],1
1864,[0.19461751 0.28913122 0.10524767 ... 0.55717583 0.21209975 0.00239027],0
1865,[0.14221213 0.37945649 0.29080734 ... 0.06364828 0.03571719 0.02325086],0
1866,[0.13321032 0.43770005 0.15515075 ... 0.         0.         0.        ],0
1867,[0.06330048 0.09291999 0.05712553 ... 0.27498259 0.07084118 0.04711792],0
1868,[0.04873839 0.18121209 0.18481199 ... 0.0314646  0.         0.        ],0
1869,[0.01000856 0.01305869 0.08622364 ... 0.0255019  0.00327549 0.01208267],0
1870,[0.09873352 0.27824724 0.10415633 ... 0.11959146 0.06133757 0.00518829],0
1871,[0.19949253 0.28481716 0.0838672  ... 0.03004145 0.03382501 0.2345174 ],0
1872,[0.13536176 0.16995242 0.14583106 ... 0.19869465 0.09856269 0.        ],0
1873,[0.07929435 0.24275928 0.07152284 ... 0.         0.         0.        ],0
1874,[0.         0.48060909 0.06506183 ... 0.23852156 0.07620072 0.        ],0
1875,[0.04095332 0.10660858 0.05466568 ... 0.1447808  0.03252592 0.        ],0
1876,[0.03319702 0.20777228 0.03214508 ... 0.07754223 0.00805998 0.00038779],0
1877,[0.00045803 0.00079662 0.00068588 ... 0.01828245 0.00508637 0.03779809],0
1878,[0.13487453 0.10533387 0.00542865 ... 0.07770813 0.04189208 0.00329549],0
1879,[0.06477765 0.16108739 0.11578043 ... 0.17456032 0.01136522 0.08653415],0
1880,[0.21996426 0.29747432 0.06726524 ... 0.06193996 0.04739096 0.0042321 ],0
1881,[0.01407387 0.08001912 0.08342314 ... 0.19359108 0.01954025 0.02662273],0
1882,[0.09981247 0.22054275 0.17687781 ... 0.16992341 0.05059408 0.03739089],0
1883,[0.13805626 0.4200719  0.2069505  ... 0.04020438 0.04682828 0.10264026],0
1884,[0.49831754 0.36647614 0.12224233 ... 0.0588819  0.01960023 0.01121027],0
1885,[0.09584617 0.1738967  0.07132109 ... 0.17392079 0.12373717 0.03501434],0
1886,[0.01067294 0.02295988 0.02798809 ... 0.04502792 0.02137622 0.19820316],0
1887,[0.         0.07418159 0.02906202 ... 0.03411788 0.0384685  0.18873689],0
1888,[0.09332766 0.15176963 0.0983695  ... 0.17122869 0.02462168 0.01840195],0
1889,[0.19307131 0.21725289 0.03678807 ... 0.07879589 0.092632   0.0284139 ],0
1890,[0.14572646 0.292035   0.30598037 ... 0.0340708  0.00524699 0.00200411],0
1891,[0.16556097 0.18448789 0.05589079 ... 0.09445593 0.05003715 0.02136824],0
1892,[0.11713684 0.2762606  0.10108636 ... 0.13424461 0.10926001 0.0632389 ],0
1893,[0.13231954 0.17142001 0.08011534 ... 0.26134879 0.12270107 0.07117479],0
1894,[0.19552821 0.22580354 0.13362934 ... 0.09506256 0.02901324 0.03958097],0
1895,[0.01241335 0.07570429 0.12377185 ... 0.1658411  0.18556285 0.0051529 ],0
1896,[0.16364122 0.27480588 0.08253233 ... 0.20321831 0.06298067 0.03345543],1
1897,[0.00035658 0.01235346 0.00080502 ... 0.05389232 0.02143199 0.00815811],0
1898,[0.02589909 0.0928959  0.04122834 ... 0.06774054 0.0600977  0.01095886],1
1899,[0.11851494 0.48777664 0.00134002 ... 0.06607571 0.0050462  0.04519488],1
1900,[0.12800213 0.14732048 0.08584163 ... 0.07192777 0.02597585 0.        ],0
1901,[0.02107031 0.06846065 0.03482005 ... 0.11755507 0.04215125 0.        ],1
1902,[0.         0.39809929 0.         ... 0.06365656 0.03826729 0.0113493 ],0
1903,[0.0280152  0.03924688 0.03458725 ... 0.09830362 0.07977073 0.06930676],0
1904,[0.         0.03450813 0.         ... 0.26268931 0.09711517 0.02104363],1
1905,[0.43392913 0.62942754 0.07758773 ... 0.1512173  0.08364555 0.01234901],0
1906,[0.02049074 0.07443136 0.08815945 ... 0.01212962 0.01141754 0.0039718 ],1
1907,[0.008598   0.09370689 0.00865848 ... 0.10413572 0.00508223 0.00465497],1
1908,[0.16916399 0.24861921 0.0578869  ... 0.23577035 0.09202853 0.00175324],1
1909,[0.11014499 0.26329223 0.01352887 ... 0.09942269 0.03752933 0.05331602],0
1910,[0.26590564 0.47754749 0.127633   ... 0.08473637 0.06459893 0.05463813],0
1911,[0.14804769 0.33479646 0.11680911 ... 0.38951964 0.45000302 0.00501051],0
1912,[0.14460705 0.20911414 0.14188948 ... 0.00485678 0.00506058 0.00369305],0
1913,[0.29806493 0.16796694 0.04693532 ... 0.12100028 0.01937655 0.01217889],1
1914,[0.11886298 0.30416924 0.24281293 ... 0.36052756 0.24671963 0.05800753],0
1915,[0.12876237 0.11888375 0.09750226 ... 0.00154942 0.00018923 0.        ],0
1916,[0.1664411  0.37162135 0.14350742 ... 0.00716423 0.         0.        ],0
1917,[0.15540791 0.34882786 0.05863129 ... 0.1167288  0.04943768 0.01191035],1
1918,[0.35642421 0.47405866 0.02360736 ... 0.06779517 0.0178805  0.05421116],0
1919,[0.17814606 0.33564545 0.23246425 ... 0.00495468 0.00355273 0.00078939],0
1920,[0.13955046 0.19232908 0.14978733 ... 0.4297708  0.07632474 0.10532054],0
1921,[0.21993781 0.59951682 0.17290244 ... 0.00320009 0.00330686 0.06053187],0
1922,[0.10666053 0.18788311 0.11256334 ... 0.09459894 0.06775505 0.05381515],0
1923,[0.33383768 0.31102336 0.05280685 ... 0.04470551 0.00208769 0.02643078],0
1924,[0.07746821 0.2308849  0.21714108 ... 0.20298378 0.06440321 0.0741829 ],0
1925,[0.08586685 0.18357532 0.14325474 ... 0.11258569 0.06120584 0.        ],0
1926,[0.16805439 0.25110599 0.11279534 ... 0.20945311 0.11603336 0.00139772],0
1927,[0.00130611 0.12340023 0.19991417 ... 0.01550774 0.00148371 0.        ],0
1928,[0.09790241 0.18697144 0.11712876 ... 0.01689697 0.00844679 0.        ],0
1929,[0.05170546 0.05788408 0.13944499 ... 0.08013744 0.0401271  0.05254475],0
1930,[0.10851012 0.21505889 0.14711048 ... 0.17979274 0.04775717 0.03073589],0
1931,[0.01892357 0.0752294  0.10922001 ... 0.33725594 0.01969156 0.04114022],0
1932,[0.27961353 0.6264043  0.05955465 ... 0.04615072 0.03743588 0.01046622],0
1933,[0.03577047 0.14560754 0.06454222 ... 0.05865881 0.0184954  0.00891087],1
1934,[0.00258084 0.02172443 0.01344764 ... 0.09497663 0.00286447 0.        ],0
1935,[0.11658495 0.27233517 0.11517922 ... 0.01079268 0.         0.04819897],1
1936,[0.10780431 0.1221166  0.06236003 ... 0.0621203  0.0052518  0.21090653],0
1937,[0.26473934 0.40813151 0.2285891  ... 0.17161362 0.15288726 0.05374492],0
1938,[0.23070148 0.22660907 0.059781   ... 0.17939865 0.03004303 0.        ],0
1939,[0.         0.04086505 0.06439736 ... 0.         0.         0.        ],0
1940,[0.         0.67789707 0.02990191 ... 0.16096249 0.00834188 0.0013928 ],0
1941,[0.05320312 0.12716514 0.0826319  ... 0.29126266 0.1816691  0.        ],0
1942,[0.05981892 0.14392704 0.02788934 ... 0.03555958 0.0114181  0.        ],0
1943,[0.14945663 0.21767093 0.09115452 ... 0.10167001 0.0245607  0.12858906],0
1944,[0.05996755 0.16309409 0.16435467 ... 0.00334307 0.         0.02024666],1
1945,[0.         0.18982821 0.10805897 ... 0.10603228 0.04958281 0.23920574],0
1946,[0.05721907 0.14717274 0.07279378 ... 0.14296953 0.06014827 0.06537304],0
1947,[0.         0.09441614 0.09640492 ... 0.02746921 0.03904875 0.02201965],0
1948,[0.21552222 0.25255631 0.15065734 ... 0.04990225 0.01521159 0.08545491],1
1949,[0.19717293 0.20510419 0.18266198 ... 0.16220994 0.0872339  0.00337072],1
1950,[0.02478411 0.05629223 0.04245848 ... 0.21028803 0.02105037 0.01872902],0
1951,[0.16071622 0.27397487 0.06443415 ... 0.01826034 0.01023781 0.01872279],0
1952,[0.10154325 0.23870919 0.24385509 ... 0.15075032 0.07713639 0.04151857],1
1953,[0.05444593 0.11317406 0.07730523 ... 0.03152124 0.01119516 0.01233149],0
1954,[0.07391403 0.29553459 0.19259602 ... 0.16911115 0.12836868 0.04285152],0
1955,[0.33466712 0.38647427 0.10143088 ... 0.0539677  0.02152372 0.01488747],1
1956,[0.0968363  0.16227946 0.24696648 ... 0.01027877 0.00983112 0.01665678],1
1957,[0.35726426 0.37027486 0.18500581 ... 0.12391772 0.10076554 0.22608756],0
1958,[0.18245056 0.15187584 0.05183158 ... 0.22765875 0.22207902 0.01273823],0
1959,[0.07015144 0.2603569  0.10499494 ... 0.2463186  0.00928184 0.09471175],0
1960,[0.16669279 0.36330882 0.30020137 ... 0.18736198 0.16800648 0.06228386],0
1961,[0.18070192 0.36307853 0.21639437 ... 0.17629528 0.04141754 0.09034595],0
1962,[0.12111911 0.18963247 0.04310139 ... 0.03163992 0.06123978 0.03244137],0
1963,[0.09606152 0.07006002 0.04842663 ... 0.03579994 0.01662967 0.        ],1
1964,[0.08927328 0.18909391 0.00181165 ... 0.         0.         0.00572017],0
1965,[0.03358553 0.03411922 0.0232516  ... 0.15275052 0.07548847 0.04187577],0
1966,[0.0829436  0.25148032 0.21074521 ... 0.19075043 0.10333803 0.05858168],0
1967,[0.18244836 0.23069301 0.05409272 ... 0.14364522 0.05402792 0.03302864],1
1968,[0.0917853  0.09823037 0.03603965 ... 0.16471729 0.0583295  0.00099956],1
1969,[0.02876653 0.12653115 0.17126641 ... 0.05915037 0.03911211 0.0556773 ],0
1970,[0.         0.04964484 0.         ... 0.09664452 0.02679026 0.27411551],0
1971,[0.01214886 0.06399237 0.01734573 ... 0.12858909 0.13671591 0.12083116],0
1972,[0.         0.2448869  0.01502874 ... 0.00382991 0.00158022 0.00032781],0
1973,[0.         0.01166488 0.00129683 ... 0.15462011 0.04790694 0.00412333],0
1974,[0.02080638 0.1557583  0.02605156 ... 0.13155412 0.08844649 0.00053302],0
1975,[0.00022285 0.10272071 0.04719467 ... 0.11718696 0.01133976 0.00727485],1
1976,[0.00701342 0.05707431 0.01538304 ... 0.28783275 0.09267221 0.        ],0
1977,[0.08262078 0.17787878 0.13516137 ... 0.00765129 0.00378034 0.23203059],1
1978,[0.05707209 0.13498669 0.05990749 ... 0.12383676 0.0149482  0.1267079 ],0
1979,[0.0149373  0.05804685 0.00362257 ... 0.10105533 0.01177144 0.03136492],0
1980,[0.02507793 0.0636732  0.00241431 ... 0.08287032 0.05064073 0.03774283],1
1981,[0.34183883 0.10752404 0.00287496 ... 0.09166103 0.01124039 0.        ],1
1982,[0. 0. 0. ... 0. 0. 0.],0
1983,[0.00618556 0.00790705 0.00183957 ... 0.09043126 0.06710079 0.02959458],0
1984,[0.00537717 0.00932648 0.0066728  ... 0.09283291 0.02013266 0.17287027],0
1985,[0.13394586 0.13962405 0.02768894 ... 0.03202964 0.0071026  0.0024294 ],1
1986,[0.08025754 0.11432024 0.04554666 ... 0.06416209 0.00987484 0.04141488],0
1987,[0.05347583 0.13067045 0.07084813 ... 0.18553811 0.11601375 0.02363403],0
1988,[0.05920649 0.2962684  0.13523536 ... 0.0365691  0.00500223 0.0015699 ],0
1989,[0.08613769 0.30427771 0.00976119 ... 0.10492031 0.03488441 0.        ],0
1990,[0.05664115 0.21799563 0.03590712 ... 0.25883319 0.22606841 0.00070134],1
1991,[0.2199843  0.31383036 0.06043335 ... 0.02731615 0.01051356 0.09024851],1
1992,[0.03032931 0.03641911 0.00776241 ... 0.01869588 0.00353351 0.00317845],1
1993,[0.28322991 0.46445851 0.14848419 ... 0.08145922 0.03066593 0.05481002],0
1994,[0.0643017  0.08264011 0.08422153 ... 0.19780747 0.05347237 0.03474777],0
1995,[0.01476334 0.05140193 0.09384246 ... 0.08999966 0.09105025 0.0878926 ],0
1996,[0.35763756 0.43714056 0.00287665 ... 0.03260149 0.00084671 0.        ],0
1997,[0.08746375 0.13812255 0.0863234  ... 0.24225584 0.0283982  0.06446717],0
1998,[0.1539645  0.16362868 0.0522491  ... 0.2294245  0.05530157 0.01228587],0
1999,[0.24370521 0.38810975 0.09257932 ... 0.         0.         0.0013602 ],1
2000,[0.05911147 0.20086414 0.07266784 ... 0.15804236 0.09988941 0.15601052],0
2001,[0.09016378 0.22607596 0.03739472 ... 0.07613501 0.02485326 0.02164388],0
2002,[0.25442626 0.4826184  0.19277448 ... 0.28537032 0.05308463 0.14163581],0
2003,[0.40799161 0.29052387 0.18748108 ... 0.00395432 0.         0.11610334],0
2004,[0.17653251 0.41331275 0.06065238 ... 0.         0.         0.        ],0
2005,"[2.82248392e-02 1.75994852e-01 1.45319145e-01 ... 2.22001975e-02
 2.33953915e-05 0.00000000e+00]",0
2006,[0.00757277 0.046513   0.007285   ... 0.03352939 0.01689464 0.00044362],0
2007,[0.12752843 0.19459649 0.10715464 ... 0.01222746 0.00880892 0.17229212],0
2008,[0.0120929  0.01299874 0.00888067 ... 0.03695095 0.02547456 0.00272338],0
2009,[0.03075499 0.21728082 0.10376686 ... 0.05804419 0.04431523 0.04470922],0
2010,[0.12675123 0.17957979 0.00430324 ... 0.44235405 0.08126665 0.00571594],0
2011,[0.17820339 0.54826392 0.03856215 ... 0.07312996 0.02538834 0.        ],0
2012,[0.25234766 0.35321659 0.26746431 ... 0.01110556 0.00564568 0.29648797],0
2013,[0.07607808 0.16152509 0.06312355 ... 0.10589062 0.04750207 0.00161698],0
2014,[0.23882032 0.19824514 0.03611681 ... 0.0746423  0.08156333 0.16070059],1
2015,[0.03241104 0.06318287 0.04908789 ... 0.29422869 0.18914436 0.07905379],0
2016,[0.02480923 0.15813306 0.08884129 ... 0.13107032 0.00877158 0.00102274],0
2017,[0.03695938 0.1481526  0.13023987 ... 0.0565782  0.00284108 0.08806682],0
2018,[0.17617614 0.30003352 0.0667049  ... 0.04799851 0.01288256 0.27080003],1
2019,[0.08322038 0.26236351 0.32573994 ... 0.20808574 0.11445844 0.        ],0
2020,[0.15689466 0.22986112 0.14778389 ... 0.24716808 0.04841994 0.01409806],0
2021,[0.04393892 0.10266437 0.01703141 ... 0.01115328 0.00661956 0.54893356],1
2022,[0.11751302 0.14350161 0.05546614 ... 0.06535483 0.01686333 0.06473337],0
2023,[nan nan nan ...  0.  0.  0.],0
2024,[0.         0.12355018 0.0801994  ... 0.47644199 0.20453576 0.00526594],0
2025,[0.06353171 0.06027914 0.01388612 ... 0.00528576 0.00585473 0.12090532],0
2026,[0.01317322 0.18435884 0.19475786 ... 0.19016228 0.04202184 0.04459095],0
2027,[0.         0.21776931 0.15462018 ... 0.04204578 0.05433898 0.0139261 ],0
2028,[0.         0.16450443 0.11163464 ... 0.10915547 0.01530611 0.0334565 ],0
2029,[0.12817717 0.18095888 0.03595306 ... 0.30401962 0.04166711 0.01965922],0
2030,[0.14687858 0.0758606  0.06111995 ... 0.12255085 0.01024155 0.01450946],0
2031,[0.09731551 0.21458531 0.07783678 ... 0.15795962 0.06150244 0.00258197],1
2032,[0.00725398 0.03559468 0.00628421 ... 0.03079345 0.05001168 0.00062534],0
2033,[0.23653884 0.27775684 0.06644738 ... 0.0891065  0.07624502 0.00610675],1
2034,[0.10811479 0.26441336 0.11646593 ... 0.01803192 0.02434183 0.07200365],1
